NAME                                                     TYPE                                        TARGET                                  HTTP_STATUS  STATUS  TIMESTAMP
operation-1575596941440-598ff4000f6d3-d01395f1-6d6a500a  start                                       us-central1-a/instances/mapper-4        200          DONE    2019-12-05T17:49:02.093-08:00
operation-1575596942562-598ff401213e2-a9dca5c1-97d6acd8  start                                       us-central1-a/instances/mapper-5        200          DONE    2019-12-05T17:49:03.293-08:00
operation-1575596957052-598ff40ef2f7f-db7b0c7d-c9c90295  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-05T17:49:17.514-08:00
operation-1575596958658-598ff4107b15c-2f4b5d61-dc83fb8b  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-05T17:49:19.249-08:00
operation-1575596959699-598ff411790ec-035f4938-c4ef3894  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-05T17:49:20.220-08:00
operation-1575598259937-598ff8e97a21c-f84aa39b-675e841f  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-05T18:11:00.287-08:00
operation-1575598260182-598ff8e9b5f53-88b14f61-bc8ae6ea  stop                                        us-central1-a/instances/mapper-4        200          DONE    2019-12-05T18:11:00.726-08:00
operation-1575598260357-598ff8e9e0a6d-6a94b5b3-c9915c29  stop                                        us-central1-a/instances/mapper-3        200          DONE    2019-12-05T18:11:00.801-08:00
operation-1575598261383-598ff8eadb0f1-25b52b39-38ab4d59  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-05T18:11:02.038-08:00
operation-1575598261485-598ff8eaf3eb1-4b7f967d-03a4a679  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-05T18:11:02.224-08:00
operation-1575598261959-598ff8eb67d33-7b425671-a0fde7c2  stop                                        us-central1-a/instances/mapper-5        200          DONE    2019-12-05T18:11:02.824-08:00
operation-1575680828629-59912c811e0b5-3ec1c032-7cbb99e9  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:07:09.130-08:00
operation-1575680829508-59912c81f4b81-7a5aa243-c66828f5  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:07:10.022-08:00
operation-1575680830262-59912c82ace85-65e61b61-9506e7b7  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:07:10.724-08:00
operation-1575680925694-59912cddafbb0-c704cf98-609236e2  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:08:46.085-08:00
operation-1575680926275-59912cde3d8e5-d25a69d1-7f26de1f  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:08:46.788-08:00
operation-1575680927631-59912cdf88a0e-6e53af2f-5da963cd  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:08:48.273-08:00
operation-1575681156268-59912db99410b-8229c9fd-664d5042  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:12:36.757-08:00
operation-1575681156874-59912dba280c3-44d6b309-ae78d124  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:12:37.437-08:00
operation-1575681157125-59912dba6567d-69fb82d5-3d9e8562  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:12:37.655-08:00
operation-1575681423927-59912eb8d6801-b6b9640d-ea326cc6  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:17:04.537-08:00
operation-1575681425000-59912eb9dc68a-3aa117f1-f620efe8  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:17:05.534-08:00
operation-1575681425843-59912ebaaa6ee-fa2d6418-5b9fbee9  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:17:06.294-08:00
operation-1575681631169-59912f7e7ab76-5c9becd3-6a96540b  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:20:31.774-08:00
operation-1575681631277-59912f7e95312-4895607d-327d37e4  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:20:31.883-08:00
operation-1575681631377-59912f7ead689-57136689-c8fd7246  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:20:32.005-08:00
operation-1575682589021-5991330ff54d2-8c20bb15-db510738  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:36:29.659-08:00
operation-1575682590201-59913311155cd-ea2ab71b-e6347d56  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:36:30.882-08:00
operation-1575682591077-59913311eb4d4-fb73b503-247dd9aa  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:36:31.668-08:00
operation-1575682835363-599133fae36c7-26f10de0-3d4aa9e2  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:40:35.800-08:00
operation-1575682836114-599133fb9aaf3-99dfac83-b25a9ed7  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:40:36.717-08:00
operation-1575682836881-599133fc56156-8cbaa107-a868afbb  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:40:37.534-08:00
operation-1575683254533-5991358aa3bb2-f7ea3ac5-be39376d  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-06T17:47:35.182-08:00
operation-1575683255382-5991358b73167-c7b1a2c7-d0557c69  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-06T17:47:36.059-08:00
operation-1575683426136-5991362e4b24b-3e3596f2-d0e29800  stop                                        us-central1-a/instances/reducer-1       200          DONE    2019-12-06T17:50:26.463-08:00
operation-1575683427425-5991362f85bad-e1ebb9a4-8ed69ec5  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-06T17:50:27.878-08:00
operation-1575683427443-5991362f8a242-90ef9a98-5132113c  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-06T17:50:27.876-08:00
operation-1575683427645-5991362fbb8f4-a030cb0a-679d8d94  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-06T17:50:28.123-08:00
operation-1575683428155-59913630380d2-628f9713-750d0222  stop                                        us-central1-a/instances/reducer-2       200          DONE    2019-12-06T17:50:28.903-08:00
operation-1575692237133-599157011d7cd-9a8ce64b-078f0bef  setMetadata                                 us-central1-a/instances/kv-store        200          DONE    2019-12-06T20:17:17.822-08:00
operation-1575692261779-599157189e897-2d41844e-2f8944f0  setMetadata                                 us-central1-a/instances/mapper-1        200          DONE    2019-12-06T20:17:42.416-08:00
operation-1575692272438-59915722c8c79-6f9989c2-d66864bc  setMetadata                                 us-central1-a/instances/mapper-2        200          DONE    2019-12-06T20:17:53.046-08:00
operation-1575692299261-5991573c5d6c8-ca785138-648e3e8e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T20:18:19.862-08:00
operation-1575692299565-5991573ca7931-dc69ec31-08202553  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T20:18:20.369-08:00
operation-1575692299854-5991573cee127-2dc85a41-e51bd5ea  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T20:18:20.373-08:00
operation-1575692627847-59915875ba7b3-7d6620cb-25c36912  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T20:23:48.419-08:00
operation-1575692629517-5991587752690-16757c19-72602b72  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T20:23:50.136-08:00
operation-1575692630294-599158780fe73-abc6de98-e1249b51  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T20:23:50.934-08:00
operation-1575692661808-599158961dc65-90b9da33-c8955ce2  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-06T20:24:22.770-08:00
operation-1575692663080-59915897544b4-8af84e4c-02cbf003  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-06T20:24:23.503-08:00
operation-1575692995894-599159d4b9d8c-7bae63ff-f8187264  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T20:29:56.566-08:00
operation-1575692996998-599159d5c754f-ef068923-c1e05853  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T20:29:57.639-08:00
operation-1575692997940-599159d6ad3dc-8668ca75-2b56816a  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T20:29:58.410-08:00
operation-1575693128078-59915a52c92f8-6c2177ff-489af999  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-06T20:32:08.731-08:00
operation-1575693129850-59915a5479e20-cfc9aa07-dffce31b  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-06T20:32:10.422-08:00
operation-1575693130576-59915a552b0d3-272b479f-f85382be  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-06T20:32:11.001-08:00
operation-1575693187072-59915a8b0c159-6481120c-8d134451  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-06T20:33:07.646-08:00
operation-1575693187959-59915a8be4a8b-bd3772c9-d0ae1b15  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-06T20:33:08.673-08:00
operation-1575693271371-59915adb7101c-58625a01-0f70164b  stop                                        us-central1-a/instances/kv-store        200          DONE    2019-12-06T20:34:31.927-08:00
operation-1575693271834-59915adbe1fda-227be06a-4b8a31f1  stop                                        us-central1-a/instances/mapper-1        200          DONE    2019-12-06T20:34:32.423-08:00
operation-1575693271873-59915adbeb87a-4031af8a-14b493d9  stop                                        us-central1-a/instances/mapper-2        200          DONE    2019-12-06T20:34:32.410-08:00
operation-1575693271876-59915adbec365-965fef59-d17c745c  stop                                        us-central1-a/instances/reducer-2       200          DONE    2019-12-06T20:34:32.410-08:00
operation-1575693273803-59915addc2cba-779f210d-85055a9a  stop                                        us-central1-a/instances/reducer-1       200          DONE    2019-12-06T20:34:34.430-08:00
operation-1575693274051-59915addff25b-f946c351-471467d9  stop                                        us-central1-a/instances/instance-1      200          DONE    2019-12-06T20:34:34.488-08:00
operation-1575918801219-5994a305770f0-303d04e1-bf32ef93  start                                       us-central1-a/instances/instance-1      200          DONE    2019-12-09T11:13:21.911-08:00
operation-1575919841405-5994a6e576b41-4a5fe431-79be1c27  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T11:30:41.920-08:00
operation-1575919842270-5994a6e649dbb-2a5faf9f-90f5301f  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T11:30:42.809-08:00
operation-1575919843014-5994a6e6ff79f-71ddca74-82ec5c7b  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T11:30:43.545-08:00
operation-1575920031683-5994a79aed3e2-592a20f8-f487d900  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T11:33:52.193-08:00
operation-1575920033166-5994a79c573ad-dd2043f0-a34c2ad8  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T11:33:53.698-08:00
operation-1575920033871-5994a79d03810-35431aaa-0c6ec656  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T11:33:54.388-08:00
operation-1575920043574-5994a7a644693-3c999886-5c4fba4a  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T11:34:04.137-08:00
operation-1575920044414-5994a7a711756-506ba253-3338fae1  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T11:34:04.898-08:00
operation-1575921350915-5994ac850b67a-e4c73268-95f363d6  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T11:55:51.537-08:00
operation-1575921351980-5994ac860f736-f940af30-ab685e59  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T11:55:52.641-08:00
operation-1575921352962-5994ac86ff069-12c2e1a3-42bf0d30  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T11:55:53.557-08:00
operation-1575921364707-5994ac92328f1-bbd927e8-b4871cf8  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T11:56:05.215-08:00
operation-1575921365411-5994ac92de61a-c48b3a89-ce12d966  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T11:56:05.924-08:00
operation-1575921646968-5994ad9f61d88-24d99157-30e290a9  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T12:00:47.639-08:00
operation-1575921648513-5994ada0db0a9-1b239545-a44ce797  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T12:00:49.003-08:00
operation-1575921649198-5994ada18241d-5d9846a5-c8778445  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T12:00:49.843-08:00
operation-1575921762404-5994ae0d7886c-7eb013ab-94f8197e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T12:02:43.062-08:00
operation-1575921763497-5994ae0e83789-16cbdbed-2464f5d1  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T12:02:44.150-08:00
operation-1575921764343-5994ae0f51d8c-4b9d1030-f1b8535f  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T12:02:44.937-08:00
operation-1575921771817-5994ae1672bec-e6f76d89-2d9d535a  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T12:02:52.426-08:00
operation-1575921772740-5994ae1753f2b-5cb1027e-aaa8c721  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T12:02:53.317-08:00
operation-1575922679393-5994b177faecc-7ac66edc-e1eb4365  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T12:17:59.919-08:00
operation-1575922680218-5994b178c4402-fe285cd1-9a62b643  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T12:18:00.698-08:00
operation-1575922680887-5994b17967741-b884431a-70d0bafd  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T12:18:01.433-08:00
operation-1575922689745-5994b181da0b1-0cf94edb-4cb21fbf  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T12:18:10.448-08:00
operation-1575922690634-5994b182b34ac-c62f6c7d-6e31bb22  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T12:18:11.238-08:00
operation-1575922941092-5994b2718e378-50455816-8e9b28e0  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T12:22:21.684-08:00
operation-1575922942001-5994b2726bf6c-de6b54c7-44891c5e  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T12:22:22.611-08:00
operation-1575922942811-5994b27331d5a-36452fef-95b45ca9  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T12:22:23.308-08:00
operation-1575922953689-5994b27d91885-000faf56-8fd9244e  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T12:22:34.267-08:00
operation-1575922954451-5994b27e4b8e6-9872d648-8c28de0b  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T12:22:34.911-08:00
operation-1575924540925-5994b8674670c-ed153498-bee0e95e  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T12:49:01.395-08:00
operation-1575924541695-5994b8680253d-080b024f-b503ba6c  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T12:49:02.343-08:00
operation-1575924542516-5994b868cadaf-5257aff5-895ee2e6  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T12:49:02.977-08:00
operation-1575924546022-5994b86c22d0c-4b8d393f-b4383d52  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T12:49:06.477-08:00
operation-1575924546645-5994b86cbae0c-d2447fcc-12ce4767  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T12:49:07.237-08:00
operation-1575925209701-5994bae511c31-414d2e96-957d0bb7  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:00:10.326-08:00
operation-1575925211580-5994bae6dc94c-f2695b6d-c2379d17  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:00:12.248-08:00
operation-1575925212554-5994bae7ca36e-0230d3c7-6338be4f  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:00:13.123-08:00
operation-1575925217298-5994baec50762-344c9f38-d1b2ec9d  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:00:17.939-08:00
operation-1575925218245-5994baed37d0f-b9fbf186-350fdc01  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:00:18.707-08:00
operation-1575925289080-5994bb30c56df-626d94da-396d2cc0  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:01:29.619-08:00
operation-1575925290478-5994bb321aacf-511761e3-dfe7da4d  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:01:31.143-08:00
operation-1575925291332-5994bb32eb366-2cebd2f6-8046c5cb  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:01:32.101-08:00
operation-1575925300458-5994bb3b9f591-8a382ead-08d4b08f  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:01:41.255-08:00
operation-1575925301573-5994bb3caf7ad-9202d277-660dc440  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:01:42.307-08:00
operation-1575925392214-5994bb9320b8c-43b634d2-341c6dfb  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:03:12.851-08:00
operation-1575925393297-5994bb9429193-23b73673-268994ae  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:03:13.869-08:00
operation-1575925394030-5994bb94dbe79-1a0963c3-e53b38ee  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:03:14.662-08:00
operation-1575925404086-5994bb9e7324d-4ba16c64-e5d98d37  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:03:24.661-08:00
operation-1575925404963-5994bb9f492f4-82e2299a-743aa1e4  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:03:25.568-08:00
operation-1575926227700-5994beafe8cd5-6195d4fa-b5cb274d  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:17:08.354-08:00
operation-1575926229396-5994beb186c3b-7bb09b1d-b560fc10  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:17:09.935-08:00
operation-1575926230207-5994beb24cae1-afaf6874-da2b5f29  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:17:10.853-08:00
operation-1575926243382-5994bebedd47a-0e6624b0-784ac646  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:17:24.048-08:00
operation-1575926244228-5994bebfabdf1-19eadb20-261d1d25  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:17:24.741-08:00
operation-1575926364606-5994bf327903c-b8283423-649de893  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:19:25.124-08:00
operation-1575926365434-5994bf334334b-c635909e-0ee90824  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:19:26.018-08:00
operation-1575926366193-5994bf33fc5e4-bcb1c258-2e1bb729  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:19:26.696-08:00
operation-1575926373984-5994bf3b6a832-3345b251-1b099c3c  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:19:34.655-08:00
operation-1575926374979-5994bf3c5d633-a482dcd0-dfc0a139  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:19:35.629-08:00
operation-1575926842264-5994c0fa00a34-510c2a2e-76406baa  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:27:22.833-08:00
operation-1575926843610-5994c0fb4939e-772e5de1-fbb679d3  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:27:24.128-08:00
operation-1575926844441-5994c0fc14238-976eba4e-afa34b45  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:27:24.953-08:00
operation-1575926872895-5994c117370a6-ef4a44ae-e210ab40  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:27:53.415-08:00
operation-1575926874535-5994c118c76a9-d42c5ab5-9636dd46  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:27:55.019-08:00
operation-1575926875199-5994c119698ed-a78c3802-18511845  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:27:55.806-08:00
operation-1575926880787-5994c11ebdd19-80b7e096-8b4cd786  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:28:01.325-08:00
operation-1575926881514-5994c11f6f2fd-a80d136b-81737dcc  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:28:02.146-08:00
operation-1575926922960-5994c146f5dfb-81732525-57a27e55  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:28:43.541-08:00
operation-1575926924714-5994c148a23df-ca594a94-16aac338  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:28:45.228-08:00
operation-1575926925398-5994c1494939d-c83578c5-8790d43c  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:28:45.918-08:00
operation-1575926930467-5994c14e1ea5f-5a2948ec-c8f4cb7b  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:28:51.027-08:00
operation-1575926931219-5994c14ed65a9-b4e6acec-df031934  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:28:51.710-08:00
operation-1575927086633-5994c1e30d15f-02d77838-65febf53  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:31:27.222-08:00
operation-1575927088044-5994c1e46597a-3ea64be9-d0cbaf86  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:31:28.511-08:00
operation-1575927088709-5994c1e507fb2-2f93bf50-fd9da063  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:31:29.215-08:00
operation-1575927098517-5994c1ee62728-bac7803b-5ec14957  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:31:39.003-08:00
operation-1575927099198-5994c1ef08af5-5d9772ac-662eed55  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:31:39.730-08:00
operation-1575927151745-5994c2212593c-8cfa7914-bc784d74  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:32:32.223-08:00
operation-1575927152546-5994c221e91e5-f890cba1-e84277b3  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:32:33.116-08:00
operation-1575927153360-5994c222afedd-ed9101df-dd7da09e  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:32:33.932-08:00
operation-1575927164208-5994c22d084d3-cc49413d-f2bb3707  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:32:44.713-08:00
operation-1575927165017-5994c22dcddcd-c58e771d-7cd621ab  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:32:45.484-08:00
operation-1575927643579-5994c3f6323e8-d3884f1a-3526e140  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T13:40:44.091-08:00
operation-1575927645033-5994c3f7955ec-2d7c5962-3f74f699  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T13:40:45.537-08:00
operation-1575927645699-5994c3f837c42-eefe2bf7-cef6ca51  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T13:40:46.206-08:00
operation-1575927665812-5994c40b66412-3af4cba1-3311a2c0  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T13:41:06.318-08:00
operation-1575927666481-5994c40c09a21-af8fc3f4-b778c8d5  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T13:41:07.009-08:00
operation-1575930661740-5994cf3489f08-37ddd6a6-d7c8a840  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T14:31:02.223-08:00
operation-1575930663184-5994cf35ea768-b23bebd0-2cdea8ce  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T14:31:03.729-08:00
operation-1575930663996-5994cf36b0d30-37deb66c-3f03e8c0  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T14:31:04.527-08:00
operation-1575930672066-5994cf3e62fab-d7e451d3-fc83bfd6  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T14:31:12.649-08:00
operation-1575930672940-5994cf3f3871b-a1d8a7cd-3c4b065b  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T14:31:13.445-08:00
operation-1575930802407-5994cfbab068f-6ce69d89-9f09d65a  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T14:33:22.911-08:00
operation-1575930803229-5994cfbb7916d-3b059ebe-98438d5a  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T14:33:23.708-08:00
operation-1575930804001-5994cfbc35979-75a64925-b9cc9086  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T14:33:24.496-08:00
operation-1575930819848-5994cfcb52843-8716d548-ed25be33  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T14:33:40.315-08:00
operation-1575930820484-5994cfcbedc35-d80e6c44-31a186ea  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T14:33:40.998-08:00
operation-1575930945737-5994d043613b3-e46122de-1aaef9f5  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T14:35:46.244-08:00
operation-1575930947317-5994d044e2d0e-cab66a67-e8b3b90f  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T14:35:47.797-08:00
operation-1575930947961-5994d04580237-d8edbd0a-ae1084d5  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T14:35:48.534-08:00
operation-1575930953685-5994d04af5bd1-2943e883-cce56d24  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T14:35:54.207-08:00
operation-1575930954387-5994d04ba113e-6052dce4-354bd4de  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T14:35:54.945-08:00
operation-1575931015738-5994d086235f8-8c69e921-f5066907  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T14:36:56.310-08:00
operation-1575931016627-5994d086fc4fe-b62c49a2-8d99f79a  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T14:36:57.107-08:00
operation-1575931017258-5994d087966fc-d01422e7-2e4175d3  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T14:36:57.822-08:00
operation-1575931034748-5994d09844605-3b33d8e6-f0b64865  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T14:37:15.207-08:00
operation-1575931035398-5994d098e3264-85e30ca8-725cae3c  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T14:37:15.912-08:00
operation-1575931197809-5994d133c626d-dee08a2c-99fd3369  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T14:39:58.309-08:00
operation-1575931198600-5994d134874c8-ac9b3276-5d767561  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T14:39:59.136-08:00
operation-1575931199295-5994d13530f61-d6cd54a3-b9a2b8c6  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T14:39:59.784-08:00
operation-1575931202477-5994d13839be0-e39f6d9c-04ed033b  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T14:40:03.002-08:00
operation-1575931203187-5994d138e72ce-5d4459ff-c352b255  start                                       us-central1-a/instances/reducer-2       200          DONE    2019-12-09T14:40:03.682-08:00
operation-1575931257503-5994d16cb3ea5-00b92e1f-0cdf18bf  start                                       us-central1-a/instances/kv-store        200          DONE    2019-12-09T14:40:58.012-08:00
operation-1575931258967-5994d16e193ff-970523d5-91146bb7  start                                       us-central1-a/instances/mapper-1        200          DONE    2019-12-09T14:40:59.502-08:00
operation-1575931259690-5994d16ec9fab-83ec53a5-2d8d969a  start                                       us-central1-a/instances/mapper-2        200          DONE    2019-12-09T14:41:00.212-08:00
operation-1575931295280-5994d190baccd-3eee1b71-db4c560e  start                                       us-central1-a/instances/reducer-1       200          DONE    2019-12-09T14:41:35.706-08:00
